Date,High,Low,Open,Close,Volume,Adj Close
2020-08-11,3379.0,3319.5,3350.25,3330.0,1733040.0,3330.0
2020-08-12,3382.5,3326.25,3339.5,3370.0,1408718.0,3370.0
2020-08-13,3382.0,3357.5,3367.75,3367.75,1205758.0,3367.75
2020-08-14,3380.5,3350.0,3369.25,3361.5,1084771.0,3361.5
2020-08-17,3382.75,3364.75,3366.0,3379.75,759304.0,3379.75
2020-08-18,3390.75,3365.25,3379.25,3387.0,1019552.0,3387.0
2020-08-19,3395.75,3365.5,3388.75,3372.75,1368420.0,3372.75
2020-08-20,3387.0,3344.75,3370.25,3380.75,1203334.0,3380.75
2020-08-21,3396.25,3356.75,3383.5,3392.5,1221450.0,3392.5
2020-08-24,3429.5,3393.5,3398.75,3427.5,1282950.0,3427.5
2020-08-25,3448.75,3421.75,3427.0,3443.0,1133837.0,3443.0
2020-08-26,3483.5,3436.75,3444.75,3480.25,1277539.0,3480.25
2020-08-27,3498.25,3464.75,3479.5,3485.25,1633581.0,3485.25
2020-08-28,3509.5,3480.75,3488.0,3504.5,1248430.0,3504.5
2020-08-31,3524.5,3490.0,3508.5,3499.0,1439600.0,3499.0
2020-09-01,3530.0,3484.25,3493.25,3527.0,1283622.0,3527.0
2020-09-02,3587.0,3526.25,3529.0,3579.25,1853078.0,3579.25
2020-09-03,3586.5,3424.5,3578.75,3461.5,2872337.0,3461.5
2020-09-04,3484.25,3347.75,3454.75,3417.5,2994363.0,3417.5
2020-09-08,3447.0,3327.5,3420.5,3335.5,2732946.0,3335.5
2020-09-09,3424.0,3295.5,3315.25,3400.25,2011132.0,3400.25
2020-09-10,3424.25,3327.25,3396.0,3340.5,2332667.0,3340.5
2020-09-11,3375.0,3308.75,3345.25,3333.75,1876451.0,3333.75
2020-09-14,3402.75,3345.5,3350.0,3382.5,1378626.0,3382.5
2020-09-15,3419.0,3376.0,3379.5,3405.25,874366.0,3405.25
2020-09-16,3429.75,3384.0,3405.0,3389.5,571749.0,3389.5
2020-09-17,3396.5,3320.5,3392.75,3361.5,384917.0,3361.5
2020-09-18,3374.25,3341.75,3355.75,3353.60009765625,2365554.0,3353.60009765625
2020-09-21,3326.25,3217.75,3314.5,3275.0,2507980.0,3275.0
2020-09-22,3309.5,3256.5,3271.5,3299.25,1576319.0,3299.25
2020-09-23,3319.75,3221.0,3303.75,3231.25,1979661.0,3231.25
2020-09-24,3268.25,3198.0,3228.0,3238.0,2277010.0,3238.0
2020-09-25,3296.25,3206.5,3243.5,3287.25,1697090.0,3287.25
2020-09-28,3351.25,3287.5,3291.0,3346.0,1495804.0,3346.0
2020-09-29,3363.0,3316.5,3348.75,3333.75,1326597.0,3333.75
2020-09-30,3384.0,3291.25,3330.0,3352.0,2170601.0,3352.0
2020-10-01,3388.0,3343.25,3344.75,3367.75,1517912.0,3367.75
2020-10-02,3375.5,3300.25,3367.0,3339.25,2028921.0,3339.25
2020-10-05,3400.0,3346.5,3360.0,3393.0,1077474.0,3393.0
2020-10-06,3421.75,3330.5,3392.0,3353.25,1701062.0,3353.25
2020-10-07,3416.75,3332.25,3338.0,3406.75,1400616.0,3406.75
2020-10-08,3447.25,3405.5,3406.25,3437.5,1104986.0,3437.5
2020-10-09,3480.0,3445.25,3447.25,3473.25,1185272.0,3473.25
2020-10-12,3541.0,3464.25,3467.5,3532.75,1401063.0,3532.75
2020-10-13,3535.75,3491.5,3534.0,3504.75,1617226.0,3504.75
2020-10-14,3524.0,3472.0,3502.0,3481.0,1539718.0,3481.0
2020-10-15,3486.5,3431.5,3479.25,3475.5,1650150.0,3475.5
2020-10-16,3508.5,3461.25,3478.5,3462.25,1398947.0,3462.25
2020-10-19,3496.5,3410.75,3471.0,3422.75,1645853.0,3422.75
2020-10-20,3469.75,3418.75,3436.0,3432.25,1702183.0,3432.25
2020-10-21,3458.0,3420.5,3437.0,3432.5,1681275.0,3432.5
2020-10-22,3453.0,3402.5,3430.25,3449.25,1501259.0,3449.25
2020-10-23,3462.5,3431.5,3455.75,3451.75,1216313.0,3451.75
2020-10-26,3446.25,3356.0,3445.75,3393.5,1957780.0,3393.5
2020-10-27,3410.0,3368.25,3394.25,3383.0,1566246.0,3383.0
2020-10-28,3370.25,3260.75,3369.0,3263.5,2627180.0,3263.5
2020-10-29,3333.75,3250.25,3279.0,3302.25,1965277.0,3302.25
2020-10-30,3296.25,3225.0,3268.0,3264.75,2494925.0,3264.75
2020-11-02,3323.5,3243.25,3260.0,3300.5,1849320.0,3300.5
2020-11-03,3382.75,3301.25,3304.0,3361.5,1664690.0,3361.5
2020-11-04,3480.0,3319.0,3362.75,3435.0,2813083.0,3435.0
2020-11-05,3522.5,3428.25,3448.0,3504.75,1671417.0,3504.75
2020-11-06,3519.0,3456.75,3508.75,3500.75,1640000.0,3500.75
2020-11-09,3668.0,3515.75,3522.5,3544.0,2605322.0,3544.0
2020-11-10,3562.75,3506.5,3549.5,3541.0,2160319.0,3541.0
2020-11-11,3576.75,3531.0,3546.25,3568.0,1324983.0,3568.0
2020-11-12,3574.5,3513.0,3574.5,3532.5,1685890.0,3532.5
2020-11-13,3590.0,3518.0,3537.5,3582.0,1334530.0,3582.0
2020-11-16,3637.0,3586.5,3587.0,3623.0,1303941.0,3623.0
2020-11-17,3630.0,3584.25,3625.5,3606.75,1268206.0,3606.75
2020-11-18,3623.25,3556.5,3604.5,3565.0,1325309.0,3565.0
2020-11-19,3582.75,3542.25,3562.0,3580.0,1291117.0,3580.0
2020-11-20,3582.5,3542.75,3560.0,3554.25,1189621.0,3554.25
2020-11-23,3588.0,3545.5,3546.5,3576.0,1204848.0,3576.0
2020-11-24,3640.0,3575.25,3576.0,3632.75,1288993.0,3632.75
2020-11-25,3655.0,3615.25,3635.5,3627.25,1016343.0,3627.25
2020-11-30,3652.0,3592.25,3643.75,3623.25,1712274.0,3623.25
2020-12-01,3677.5,3626.0,3631.0,3660.5,1365328.0,3660.5
2020-12-02,3672.75,3642.25,3661.25,3667.25,1106696.0,3667.25
2020-12-03,3682.0,3655.25,3671.0,3664.5,1124033.0,3664.5
2020-12-04,3700.0,3665.5,3668.25,3698.0,991860.0,3698.0
2020-12-07,3705.0,3672.25,3694.75,3690.75,1078372.0,3690.75
2020-12-08,3708.0,3664.25,3682.75,3702.0,1119000.0,3702.0
2020-12-09,3714.75,3659.5,3707.75,3672.5,1792176.0,3672.5
2020-12-10,3681.25,3644.0,3669.5,3668.5,1601203.0,3668.5
2020-12-11,3674.75,3628.25,3670.0,3661.25,1538362.0,3661.25
2020-12-14,3698.0,3642.75,3677.75,3646.5,1486250.0,3646.5
2020-12-15,3695.75,3642.75,3653.0,3694.5,1029503.0,3694.5
2020-12-16,3711.5,3687.0,3697.75,3700.75,584711.0,3700.75
2020-12-17,3724.75,3699.5,3704.5,3721.25,292916.0,3721.25
2020-12-18,3733.25,3707.75,3721.5,3726.25,1731161.0,3726.25
2020-12-21,3724.0,3596.0,3718.25,3685.75,1837575.0,3685.75
2020-12-22,3695.0,3663.75,3685.0,3677.25,1104998.0,3677.25
2020-12-23,3701.75,3651.0,3674.25,3681.5,1021819.0,3681.5
2020-12-28,3732.25,3676.0,3682.0,3727.5,760654.0,3727.5
2020-12-29,3747.75,3714.5,3731.0,3720.0,992636.0,3720.0
2020-12-30,3738.25,3716.5,3724.5,3724.25,769995.0,3724.25
2020-12-31,3753.0,3715.0,3725.0,3748.75,993343.0,3748.75
2021-01-04,3773.25,3652.5,3748.75,3692.25,2037616.0,3692.25
2021-01-05,3730.0,3673.25,3695.0,3718.25,1414022.0,3718.25
2021-01-06,3774.75,3685.5,3717.5,3740.5,2127155.0,3740.5
2021-01-07,3804.0,3742.0,3752.5,3795.5,1302021.0,3795.5
2021-01-08,3824.5,3775.0,3797.75,3817.5,1619438.0,3817.5
2021-01-11,3820.75,3776.5,3815.5,3792.0,1292422.0,3792.0
2021-01-12,3806.75,3768.0,3794.25,3794.5,1216214.0,3794.5
2021-01-13,3813.5,3776.5,3792.0,3803.75,1049186.0,3803.75
2021-01-14,3817.75,3786.25,3808.5,3791.25,1170812.0,3791.25
2021-01-15,3797.75,3741.5,3793.0,3762.25,1781463.0,3762.25
2021-01-19,3797.0,3740.5,3750.0,3790.5,1315580.0,3790.5
2021-01-20,3852.5,3788.5,3796.75,3845.0,1248787.0,3845.0
2021-01-21,3859.75,3836.5,3841.5,3846.0,1068271.0,3846.0
2021-01-22,3849.0,3813.25,3846.75,3834.25,1186856.0,3834.25
2021-01-25,3853.25,3788.5,3835.5,3848.5,1763898.0,3848.5
2021-01-26,3862.25,3821.5,3845.0,3842.5,1172461.0,3842.5
2021-01-27,3853.0,3706.5,3845.25,3744.25,2572020.0,3744.25
2021-01-28,3823.5,3703.5,3735.25,3779.25,2149910.0,3779.25
2021-01-29,3777.25,3685.5,3770.25,3705.25,2691820.0,3705.25
2021-02-01,3777.0,3656.5,3692.25,3765.75,1687396.0,3765.75
2021-02-02,3835.75,3760.0,3764.75,3818.25,1419765.0,3818.25
2021-02-03,3843.5,3807.75,3829.5,3823.5,1285692.0,3823.5
2021-02-04,3869.75,3811.25,3832.75,3864.5,1136404.0,3864.5
2021-02-05,3888.25,3860.0,3864.25,3880.25,1138874.0,3880.25
2021-02-08,3911.25,3885.5,3889.0,3908.0,972437.0,3908.0
2021-02-09,3913.25,3895.0,3910.5,3905.5,881922.0,3905.5
2021-02-10,3928.5,3878.25,3912.25,3903.0,1560824.0,3903.0
2021-02-11,3920.5,3884.5,3907.0,3912.0,1296054.0,3912.0
2021-02-12,3936.25,3890.25,3905.25,3931.0,1050298.0,3931.0
2021-02-16,3959.25,3918.75,3936.5,3927.75,1450425.0,3927.75
2021-02-17,3932.25,3896.5,3929.0,3928.0,1382825.0,3928.0
2021-02-18,3936.0,3880.5,3928.25,3909.5,1536949.0,3909.5
2021-02-19,3931.0,3890.25,3910.5,3903.0,1427294.0,3903.0
2021-02-22,3914.5,3861.25,3905.5,3873.5,1514278.0,3873.5
2021-02-23,3896.0,3804.75,3878.0,3878.0,2282940.0,3878.0
2021-02-24,3927.75,3851.75,3876.25,3922.5,1944661.0,3922.5
2021-02-25,3934.5,3810.25,3923.5,3828.0,2863387.0,3828.0
2021-02-26,3858.5,3785.0,3823.25,3809.25,3010481.0,3809.25
2021-03-01,3912.0,3812.5,3817.25,3898.75,1692835.0,3898.75
2021-03-02,3906.5,3865.5,3903.25,3867.5,1641396.0,3867.5
2021-03-03,3898.0,3813.0,3867.5,3816.75,2203398.0,3816.75
2021-03-04,3842.25,3720.5,3818.0,3765.5,3192468.0,3765.5
2021-03-05,3850.0,3728.5,3765.5,3839.0,2948117.0,3839.0
2021-03-08,3878.75,3796.25,3854.75,3819.25,2198363.0,3819.25
2021-03-09,3901.25,3826.25,3831.25,3873.25,1704837.0,3873.25
2021-03-10,3916.25,3856.25,3878.5,3896.5,1845205.0,3896.5
2021-03-11,3958.5,3893.0,3907.75,3936.75,1599748.0,3936.75
2021-03-12,3947.5,3910.25,3937.5,3942.25,1448886.0,3942.25
2021-03-15,3969.75,3922.25,3945.75,3967.5,1295099.0,3967.5
2021-03-16,3980.5,3952.75,3967.0,3962.5,887247.0,3962.5
2021-03-17,3983.75,3935.25,3967.5,3974.0,520411.0,3974.0
2021-03-18,3988.75,3911.0,3972.0,3916.5,335435.0,3916.5
2021-03-19,3934.25,3908.0,3923.75,3912.6201171875,2047619.0,3912.6201171875
2021-03-22,3944.5,3885.0,3893.5,3930.0,1325987.0,3930.0
2021-03-23,3938.75,3890.5,3933.25,3899.75,1877976.0,3899.75
2021-03-24,3931.5,3877.5,3905.75,3880.75,2063480.0,3880.75
2021-03-25,3909.5,3843.25,3882.75,3900.5,2279488.0,3900.5
2021-03-26,3968.0,3900.75,3907.5,3964.75,1984060.0,3964.75
2021-03-29,3971.25,3928.75,3962.25,3959.0,2003052.0,3959.0
2021-03-30,3968.5,3933.75,3965.25,3947.75,1590486.0,3947.75
2021-03-31,3983.75,3941.5,3949.5,3967.5,1642169.0,3967.5
2021-04-01,4015.25,3964.5,3967.5,4010.0,1245846.0,4010.0
2021-04-05,4073.75,4021.0,4030.0,4067.75,1250666.0,4067.75
2021-04-06,4076.0,4052.25,4069.75,4064.0,1252163.0,4064.0
2021-04-07,4075.5,4056.5,4067.0,4070.0,1101579.0,4070.0
2021-04-08,4098.5,4072.5,4074.25,4089.0,988346.0,4089.0
2021-04-09,4121.5,4081.0,4098.0,4119.5,1090560.0,4119.5
2021-04-12,4124.5,4104.5,4114.25,4120.25,1089291.0,4120.25
2021-04-13,4139.75,4101.25,4122.75,4132.75,1081282.0,4132.75
2021-04-14,4144.0,4113.0,4134.75,4118.0,1529562.0,4118.0
2021-04-15,4166.5,4119.5,4123.5,4162.5,1277980.0,4162.5
2021-04-16,4183.5,4154.25,4162.75,4176.25,1304078.0,4176.25
2021-04-19,4174.75,4141.75,4165.0,4155.5,1618649.0,4155.5
2021-04-20,4167.25,4110.5,4156.25,4126.5,1700883.0,4126.5
2021-04-21,4167.25,4113.0,4121.25,4164.75,1505474.0,4164.75
2021-04-22,4171.75,4115.25,4157.5,4127.75,1944942.0,4127.75
2021-04-23,4186.75,4127.5,4129.0,4171.5,1509514.0,4171.5
2021-04-26,4186.0,4163.75,4170.75,4179.5,1019731.0,4179.5
2021-04-27,4192.5,4166.75,4181.5,4179.0,992029.0,4179.0
2021-04-28,4193.75,4172.75,4180.25,4176.25,1282972.0,4176.25
2021-04-29,4211.0,4168.0,4184.75,4203.5,1746965.0,4203.5
2021-04-30,4201.5,4167.25,4200.75,4174.5,1898434.0,4174.5
2021-05-03,4202.5,4181.0,4181.5,4185.75,1256240.0,4185.75
2021-05-04,4185.5,4120.5,4184.25,4158.25,2003587.0,4158.25
2021-05-05,4180.0,4153.0,4158.25,4160.0,1418246.0,4160.0
2021-05-06,4197.25,4140.5,4158.75,4194.25,1751616.0,4194.25
2021-05-07,4232.25,4191.75,4197.5,4225.25,1652592.0,4225.25
2021-05-10,4238.25,4172.0,4226.75,4183.5,1662210.0,4183.5
2021-05-11,4185.5,4103.75,4176.75,4146.25,2520859.0,4146.25
2021-05-12,4150.5,4051.0,4140.0,4058.75,2629953.0,4058.75
2021-05-13,4126.75,4029.25,4053.5,4107.0,2381081.0,4107.0
2021-05-14,4178.25,4105.25,4112.5,4169.0,1513171.0,4169.0
2021-05-17,4178.75,4136.5,4169.0,4157.75,1480730.0,4157.75
2021-05-18,4179.5,4111.5,4159.0,4123.0,1285520.0,4123.0
2021-05-19,4123.0,4055.5,4114.0,4111.5,2313119.0,4111.5
2021-05-20,4169.25,4084.5,4107.75,4154.25,1486599.0,4154.25
2021-05-21,4185.0,4147.0,4152.5,4151.75,1466725.0,4151.75
2021-05-24,4206.25,4142.5,4151.5,4193.75,1046500.0,4193.75
2021-05-25,4212.75,4179.25,4199.25,4185.5,1221701.0,4185.5
2021-05-26,4204.25,4180.5,4188.0,4193.0,1051147.0,4193.0
2021-05-27,4211.5,4177.75,4193.0,4199.0,1179928.0,4199.0
2021-05-28,4217.5,4201.0,4211.25,4202.5,1110833.0,4202.5
2021-06-01,4230.0,4190.0,4206.5,4198.5,1366344.0,4198.5
2021-06-02,4215.0,4190.75,4198.5,4206.25,1059938.0,4206.25
2021-06-03,4213.25,4165.25,4208.0,4191.25,1384271.0,4191.25
2021-06-04,4232.0,4177.0,4190.75,4228.25,1051573.0,4228.25
2021-06-07,4232.5,4214.0,4232.25,4225.5,934681.0,4225.5
2021-06-08,4236.75,4205.75,4227.5,4225.75,1305814.0,4225.75
2021-06-09,4235.0,4217.0,4225.5,4218.5,1057216.0,4218.5
2021-06-10,4249.0,4207.0,4222.25,4238.0,1563728.0,4238.0
2021-06-11,4247.75,4230.75,4239.5,4245.75,1084830.0,4245.75
2021-06-14,4257.5,4233.5,4248.0,4254.75,1116773.0,4254.75
2021-06-15,4267.5,4238.0,4255.25,4246.5,981189.0,4246.5
2021-06-16,4251.25,4200.75,4248.0,4223.0,511740.0,4223.0
2021-06-17,4232.5,4193.0,4214.25,4222.25,326193.0,4222.25
2021-06-18,4231.0,4183.75,4225.75,4187.25,1951342.0,4187.25
2021-06-21,4219.75,4126.75,4142.5,4213.75,1425623.0,4213.75
2021-06-22,4245.5,4205.75,4219.25,4236.25,1063749.0,4236.25
2021-06-23,4248.25,4230.5,4237.5,4231.5,938299.0,4231.5
2021-06-24,4263.75,4231.75,4233.75,4256.0,878788.0,4256.0
2021-06-25,4276.75,4253.5,4262.0,4271.25,906160.0,4271.25
2021-06-28,4282.0,4264.25,4275.0,4280.5,823723.0,4280.5
2021-06-29,4291.0,4271.75,4280.5,4282.0,741471.0,4282.0
2021-06-30,4294.25,4269.25,4284.75,4288.5,1100062.0,4288.5
2021-07-01,4312.0,4286.0,4294.25,4310.75,985190.0,4310.75
2021-07-02,4347.0,4308.0,4309.75,4342.75,999780.0,4342.75
2021-07-06,4348.0,4305.25,4341.0,4334.0,1368133.0,4334.0
2021-07-07,4353.25,4320.25,4328.0,4349.75,1221078.0,4349.75
2021-07-08,4352.25,4279.25,4352.25,4313.0,1991636.0,4313.0
2021-07-09,4364.0,4293.25,4310.25,4360.0,1311506.0,4360.0
2021-07-12,4379.25,4341.75,4362.0,4376.5,1055739.0,4376.5
2021-07-13,4383.75,4356.5,4377.0,4361.25,1249893.0,4361.25
2021-07-14,4384.5,4350.0,4359.5,4367.75,1308582.0,4367.75
2021-07-15,4370.25,4332.5,4366.5,4352.0,1611726.0,4352.0
2021-07-16,4368.0,4314.25,4347.75,4318.5,1636065.0,4318.5
2021-07-19,4320.75,4224.0,4320.0,4251.25,2599774.0,4251.25
2021-07-20,4329.0,4252.75,4262.75,4315.5,1844380.0,4315.5
2021-07-21,4355.25,4310.0,4318.75,4350.5,1191429.0,4350.5
2021-07-22,4371.5,4341.5,4355.0,4359.5,981969.0,4359.5
2021-07-23,4408.25,4367.25,4371.5,4403.0,1173337.0,4403.0
2021-07-26,4416.75,4375.5,4400.5,4414.25,938628.0,4414.25
2021-07-27,4416.0,4364.75,4415.75,4394.5,1575473.0,4394.5
2021-07-28,4407.75,4377.5,4380.0,4393.75,1221313.0,4393.75
2021-07-29,4422.5,4380.5,4393.75,4411.75,1009496.0,4411.75
2021-07-30,4405.0,4370.75,4394.25,4389.5,1376982.0,4389.5
2021-08-02,4419.75,4377.25,4396.5,4379.75,1193301.0,4379.75
2021-08-03,4417.0,4365.25,4383.75,4415.0,1296856.0,4415.0
2021-08-04,4415.0,4391.25,4409.75,4394.75,1047251.0,4394.75
2021-08-05,4422.75,4393.75,4396.25,4421.5,763343.0,4421.5
2021-08-06,4433.25,4416.0,4420.25,4429.5,951045.0,4429.5
2021-08-09,4432.0,4412.25,4428.0,4425.75,789726.0,4425.75
2021-08-10,4438.25,4416.5,4427.25,4430.0,950320.0,4430.0
2021-08-11,4443.25,4420.75,4429.25,4440.5,1001054.0,4440.5
2021-08-12,4456.25,4430.25,4440.0,4454.5,850527.0,4454.5
2021-08-13,4463.25,4451.0,4455.75,4462.5,789104.0,4462.5
2021-08-16,4476.5,4432.5,4456.25,4474.0,1239520.0,4474.0
2021-08-17,4472.25,4411.75,4472.0,4443.5,1789568.0,4443.5
2021-08-18,4449.75,4381.5,4436.75,4394.5,1546011.0,4394.5
2021-08-19,4414.75,4347.75,4389.75,4401.5,1924058.0,4401.5
2021-08-20,4440.5,4371.75,4403.75,4437.0,1328852.0,4437.0
2021-08-23,4485.75,4433.5,4435.0,4475.5,997026.0,4475.5
2021-08-24,4492.0,4476.75,4481.0,4482.5,787503.0,4482.5
2021-08-25,4498.0,4476.25,4483.5,4493.0,801106.0,4493.0
2021-08-26,4494.25,4465.0,4493.75,4466.5,1306718.0,4466.5
2021-08-27,4510.0,4462.25,4470.0,4505.5,1216414.0,4505.5
2021-08-30,4534.5,4500.75,4508.75,4525.25,1216414.0,4525.25
2021-08-31,4542.25,4525.0,4529.5,4540.0,60786.0,4540.0
